timestamp,datetime,joint_1_rad,joint_1_deg,joint_2_rad,joint_2_deg,joint_3_rad,joint_3_deg,joint_4_rad,joint_4_deg,joint_5_rad,joint_5_deg,joint_6_rad,joint_6_deg,joint_7_rad,joint_7_deg,joint_8_rad,joint_8_deg,joint_9_rad,joint_9_deg,joint_10_rad,joint_10_deg,joint_11_rad,joint_11_deg,joint_12_rad,joint_12_deg,joint_13_rad,joint_13_deg,joint_14_rad,joint_14_deg,formatted
1756860856.2649288,2025-09-03 09:54:16.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"  +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0° ... (+6개)"
1756860856.3625333,2025-09-03 09:54:16.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"  +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0° ... (+6개)"
1756860856.4746659,2025-09-03 09:54:16.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"  +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0° ... (+6개)"
1756860856.558354,2025-09-03 09:54:16.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"  +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0° ... (+6개)"
1756860856.659455,2025-09-03 09:54:16.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"  +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0° ... (+6개)"
1756860856.76256,2025-09-03 09:54:16.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"  +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0° ... (+6개)"
1756860856.8571913,2025-09-03 09:54:16.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"  +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0° ... (+6개)"
1756860856.9630165,2025-09-03 09:54:16.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"  +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0° ... (+6개)"
1756860857.0724323,2025-09-03 09:54:17.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"  +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0° ... (+6개)"
1756860857.1580575,2025-09-03 09:54:17.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"  +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0° ... (+6개)"
1756860857.2735047,2025-09-03 09:54:17.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"  +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0° ... (+6개)"
1756860857.3580916,2025-09-03 09:54:17.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"  +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0° ... (+6개)"
1756860857.459793,2025-09-03 09:54:17.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"  +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0° ... (+6개)"
1756860857.556194,2025-09-03 09:54:17.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"  +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0° ... (+6개)"
1756860857.67727,2025-09-03 09:54:17.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"  +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0° ... (+6개)"
1756860857.7555387,2025-09-03 09:54:17.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"  +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0° ... (+6개)"
1756860857.8570912,2025-09-03 09:54:17.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"  +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0°,   +0.0° ... (+6개)"
