pose_name,timestamp,datetime,joint_1_rad,joint_1_deg,joint_2_rad,joint_2_deg,joint_3_rad,joint_3_deg,joint_4_rad,joint_4_deg,joint_5_rad,joint_5_deg,joint_6_rad,joint_6_deg,joint_7_rad,joint_7_deg,joint_8_rad,joint_8_deg,joint_9_rad,joint_9_deg,joint_10_rad,joint_10_deg,joint_11_rad,joint_11_deg,joint_12_rad,joint_12_deg,joint_13_rad,joint_13_deg,joint_14_rad,joint_14_deg
Pose_034338,1757011418.5866148,2025-09-05 03:43:38,79.56044006347656,4558.481282225173,-87.9120864868164,-5036.995778451979,-17.230770111083984,-987.2512390207244,1.6703296899795532,95.70292246802403,134.5054931640625,7706.603589116101,20.21977996826172,1158.50903341528,24.263736724853516,1390.2108838115837,-70.4175796508789,-4034.633525430818,84.04395294189453,4815.367864533888,-8.527472496032715,-488.58859662969667,7.296703338623047,418.0706587912963,74.9011001586914,4291.520544872009,1.3186813592910767,75.55494022848106,5.714285850524902,327.4047387133529
Pose_034338,1757011418.609953,2025-09-05 03:43:38,79.56044006347656,4558.481282225173,-87.9120864868164,-5036.995778451979,-17.230770111083984,-987.2512390207244,1.6703296899795532,95.70292246802403,134.5054931640625,7706.603589116101,20.21977996826172,1158.50903341528,24.263736724853516,1390.2108838115837,-70.4175796508789,-4034.633525430818,84.04395294189453,4815.367864533888,-8.527472496032715,-488.58859662969667,7.208791255950928,413.0336632314105,74.9011001586914,4291.520544872009,1.3186813592910767,75.55494022848106,5.714285850524902,327.4047387133529
Pose_034338,1757011418.6259406,2025-09-05 03:43:38,79.56044006347656,4558.481282225173,-87.9120864868164,-5036.995778451979,-17.230770111083984,-987.2512390207244,1.6703296899795532,95.70292246802403,134.5054931640625,7706.603589116101,20.21977996826172,1158.50903341528,24.263736724853516,1390.2108838115837,-70.4175796508789,-4034.633525430818,84.04395294189453,4815.367864533888,-8.527472496032715,-488.58859662969667,7.296703338623047,418.0706587912963,74.9011001586914,4291.520544872009,1.3186813592910767,75.55494022848106,5.714285850524902,327.4047387133529
Pose_034338,1757011418.6469924,2025-09-05 03:43:38,79.56044006347656,4558.481282225173,-87.9120864868164,-5036.995778451979,-17.230770111083984,-987.2512390207244,1.6703296899795532,95.70292246802403,134.5054931640625,7706.603589116101,20.21977996826172,1158.50903341528,24.263736724853516,1390.2108838115837,-70.4175796508789,-4034.633525430818,84.04395294189453,4815.367864533888,-8.527472496032715,-488.58859662969667,7.296703338623047,418.0706587912963,74.9011001586914,4291.520544872009,1.3186813592910767,75.55494022848106,5.714285850524902,327.4047387133529
Pose_034338,1757011418.667957,2025-09-05 03:43:38,79.56044006347656,4558.481282225173,-87.9120864868164,-5036.995778451979,-17.230770111083984,-987.2512390207244,1.6703296899795532,95.70292246802403,134.5054931640625,7706.603589116101,20.21977996826172,1158.50903341528,24.263736724853516,1390.2108838115837,-70.4175796508789,-4034.633525430818,84.04395294189453,4815.367864533888,-8.527472496032715,-488.58859662969667,7.296703338623047,418.0706587912963,74.9011001586914,4291.520544872009,1.3186813592910767,75.55494022848106,5.714285850524902,327.4047387133529
Pose_034338,1757011418.687565,2025-09-05 03:43:38,79.56044006347656,4558.481282225173,-87.9120864868164,-5036.995778451979,-17.230770111083984,-987.2512390207244,1.6703296899795532,95.70292246802403,134.5054931640625,7706.603589116101,20.21977996826172,1158.50903341528,24.263736724853516,1390.2108838115837,-70.4175796508789,-4034.633525430818,84.04395294189453,4815.367864533888,-8.527472496032715,-488.58859662969667,7.208791255950928,413.0336632314105,74.9011001586914,4291.520544872009,1.3186813592910767,75.55494022848106,5.714285850524902,327.4047387133529
Pose_034338,1757011418.7061787,2025-09-05 03:43:38,79.56044006347656,4558.481282225173,-87.9120864868164,-5036.995778451979,-17.230770111083984,-987.2512390207244,1.6703296899795532,95.70292246802403,134.5054931640625,7706.603589116101,20.21977996826172,1158.50903341528,24.263736724853516,1390.2108838115837,-70.4175796508789,-4034.633525430818,84.04395294189453,4815.367864533888,-8.527472496032715,-488.58859662969667,7.296703338623047,418.0706587912963,74.9011001586914,4291.520544872009,1.3186813592910767,75.55494022848106,5.714285850524902,327.4047387133529
Pose_034338,1757011418.7261698,2025-09-05 03:43:38,79.56044006347656,4558.481282225173,-87.9120864868164,-5036.995778451979,-17.230770111083984,-987.2512390207244,1.6703296899795532,95.70292246802403,134.5054931640625,7706.603589116101,20.21977996826172,1158.50903341528,24.263736724853516,1390.2108838115837,-70.4175796508789,-4034.633525430818,84.04395294189453,4815.367864533888,-8.527472496032715,-488.58859662969667,7.296703338623047,418.0706587912963,74.9011001586914,4291.520544872009,1.3186813592910767,75.55494022848106,5.714285850524902,327.4047387133529
Pose_034338,1757011418.7478938,2025-09-05 03:43:38,79.56044006347656,4558.481282225173,-87.9120864868164,-5036.995778451979,-17.230770111083984,-987.2512390207244,1.6703296899795532,95.70292246802403,134.5054931640625,7706.603589116101,20.21977996826172,1158.50903341528,24.263736724853516,1390.2108838115837,-70.4175796508789,-4034.633525430818,84.04395294189453,4815.367864533888,-8.527472496032715,-488.58859662969667,7.296703338623047,418.0706587912963,74.9011001586914,4291.520544872009,1.3186813592910767,75.55494022848106,5.8021979331970215,332.4417342732387
Pose_034338,1757011418.7673764,2025-09-05 03:43:38,79.56044006347656,4558.481282225173,-87.9120864868164,-5036.995778451979,-17.230770111083984,-987.2512390207244,1.6703296899795532,95.70292246802403,134.5054931640625,7706.603589116101,20.21977996826172,1158.50903341528,24.263736724853516,1390.2108838115837,-70.4175796508789,-4034.633525430818,84.04395294189453,4815.367864533888,-8.527472496032715,-488.58859662969667,7.296703338623047,418.0706587912963,74.9011001586914,4291.520544872009,1.3186813592910767,75.55494022848106,5.714285850524902,327.4047387133529
Pose_034338,1757011418.7857487,2025-09-05 03:43:38,79.56044006347656,4558.481282225173,-87.9120864868164,-5036.995778451979,-17.230770111083984,-987.2512390207244,1.6703296899795532,95.70292246802403,134.5054931640625,7706.603589116101,20.21977996826172,1158.50903341528,24.263736724853516,1390.2108838115837,-70.4175796508789,-4034.633525430818,84.04395294189453,4815.367864533888,-8.527472496032715,-488.58859662969667,7.208791255950928,413.0336632314105,74.9011001586914,4291.520544872009,1.3186813592910767,75.55494022848106,5.714285850524902,327.4047387133529
Pose_034338,1757011418.8061502,2025-09-05 03:43:38,79.56044006347656,4558.481282225173,-87.9120864868164,-5036.995778451979,-17.230770111083984,-987.2512390207244,1.6703296899795532,95.70292246802403,134.5054931640625,7706.603589116101,20.21977996826172,1158.50903341528,24.263736724853516,1390.2108838115837,-70.4175796508789,-4034.633525430818,84.04395294189453,4815.367864533888,-8.527472496032715,-488.58859662969667,7.296703338623047,418.0706587912963,74.9011001586914,4291.520544872009,1.3186813592910767,75.55494022848106,5.714285850524902,327.4047387133529
Pose_034338,1757011418.8298473,2025-09-05 03:43:38,79.56044006347656,4558.481282225173,-87.9120864868164,-5036.995778451979,-17.230770111083984,-987.2512390207244,1.6703296899795532,95.70292246802403,134.5054931640625,7706.603589116101,20.21977996826172,1158.50903341528,24.263736724853516,1390.2108838115837,-70.4175796508789,-4034.633525430818,84.04395294189453,4815.367864533888,-8.527472496032715,-488.58859662969667,7.296703338623047,418.0706587912963,74.9011001586914,4291.520544872009,1.3186813592910767,75.55494022848106,5.714285850524902,327.4047387133529
Pose_034338,1757011418.8569229,2025-09-05 03:43:38,79.56044006347656,4558.481282225173,-87.9120864868164,-5036.995778451979,-17.230770111083984,-987.2512390207244,1.6703296899795532,95.70292246802403,134.5054931640625,7706.603589116101,20.21977996826172,1158.50903341528,24.263736724853516,1390.2108838115837,-70.4175796508789,-4034.633525430818,84.04395294189453,4815.367864533888,-8.527472496032715,-488.58859662969667,7.296703338623047,418.0706587912963,74.9011001586914,4291.520544872009,1.3186813592910767,75.55494022848106,5.714285850524902,327.4047387133529
Pose_034338,1757011418.865919,2025-09-05 03:43:38,79.56044006347656,4558.481282225173,-87.9120864868164,-5036.995778451979,-17.230770111083984,-987.2512390207244,1.6703296899795532,95.70292246802403,134.5054931640625,7706.603589116101,20.21977996826172,1158.50903341528,24.263736724853516,1390.2108838115837,-70.4175796508789,-4034.633525430818,84.04395294189453,4815.367864533888,-8.527472496032715,-488.58859662969667,7.296703338623047,418.0706587912963,74.9011001586914,4291.520544872009,1.3186813592910767,75.55494022848106,5.714285850524902,327.4047387133529
Pose_034338,1757011418.8860426,2025-09-05 03:43:38,79.56044006347656,4558.481282225173,-87.9120864868164,-5036.995778451979,-17.230770111083984,-987.2512390207244,1.6703296899795532,95.70292246802403,134.5054931640625,7706.603589116101,20.21977996826172,1158.50903341528,24.263736724853516,1390.2108838115837,-70.4175796508789,-4034.633525430818,84.04395294189453,4815.367864533888,-8.527472496032715,-488.58859662969667,7.208791255950928,413.0336632314105,74.9011001586914,4291.520544872009,1.3186813592910767,75.55494022848106,5.714285850524902,327.4047387133529
Pose_034338,1757011418.9063332,2025-09-05 03:43:38,79.56044006347656,4558.481282225173,-87.9120864868164,-5036.995778451979,-17.230770111083984,-987.2512390207244,1.6703296899795532,95.70292246802403,134.5054931640625,7706.603589116101,20.21977996826172,1158.50903341528,24.263736724853516,1390.2108838115837,-70.4175796508789,-4034.633525430818,84.04395294189453,4815.367864533888,-8.527472496032715,-488.58859662969667,7.296703338623047,418.0706587912963,74.9011001586914,4291.520544872009,1.3186813592910767,75.55494022848106,5.714285850524902,327.4047387133529
Pose_034338,1757011418.9257348,2025-09-05 03:43:38,79.56044006347656,4558.481282225173,-87.9120864868164,-5036.995778451979,-17.230770111083984,-987.2512390207244,1.6703296899795532,95.70292246802403,134.5054931640625,7706.603589116101,20.21977996826172,1158.50903341528,24.263736724853516,1390.2108838115837,-70.4175796508789,-4034.633525430818,84.04395294189453,4815.367864533888,-8.527472496032715,-488.58859662969667,7.296703338623047,418.0706587912963,74.9011001586914,4291.520544872009,1.494505524635315,85.62893134825254,5.714285850524902,327.4047387133529
Pose_034338,1757011418.9487827,2025-09-05 03:43:38,79.56044006347656,4558.481282225173,-87.9120864868164,-5036.995778451979,-17.230770111083984,-987.2512390207244,1.6703296899795532,95.70292246802403,134.5054931640625,7706.603589116101,20.21977996826172,1158.50903341528,24.263736724853516,1390.2108838115837,-70.4175796508789,-4034.633525430818,84.04395294189453,4815.367864533888,-8.527472496032715,-488.58859662969667,7.208791255950928,413.0336632314105,74.9011001586914,4291.520544872009,1.8461538553237915,105.7769135877955,5.714285850524902,327.4047387133529
